Matter,T1,B0,ADC,FA,L1,L2,L3,RA,RD,TR,VR
3,169.89500,473.000,1.7270000E-03,2.3062000E-01,1.7270000E-03,1.2368000E-03,1.1254000E-03,1.9173000E-01,1.1811000E-03,4.0892000E-03,9.4917000E-01
3,68.54420,586.000,2.0086000E-03,1.8769000E-01,2.0086000E-03,1.6466000E-03,1.3739000E-03,1.5508000E-01,1.5103000E-03,5.0292000E-03,9.6456000E-01
3,247.24320,259.000,7.9475000E-04,8.6200000E-02,7.9475000E-04,7.4437000E-04,6.6844000E-04,7.0557000E-02,7.0640000E-04,2.2076000E-03,9.9245000E-01
3,213.38920,345.000,8.8021000E-04,4.0811000E-02,8.8021000E-04,8.3555000E-04,8.1253000E-04,3.3341000E-02,8.2404000E-04,2.5283000E-03,9.9835000E-01
3,221.72460,381.000,7.6453000E-04,4.2628000E-02,7.6453000E-04,7.3097000E-04,7.0210000E-04,3.4827000E-02,7.1654000E-04,2.1976000E-03,9.9818000E-01
3,243.24140,350.000,7.2723000E-04,1.2492000E-01,7.2723000E-04,6.4427000E-04,5.6512000E-04,1.0253000E-01,6.0470000E-04,1.9366000E-03,9.8426000E-01
3,205.08510,334.000,9.6296000E-04,5.9355000E-02,9.6296000E-04,9.0647000E-04,8.5506000E-04,4.8520000E-02,8.8076000E-04,2.7245000E-03,9.9648000E-01
3,207.79190,379.000,7.4726000E-04,1.2815000E-01,7.4726000E-04,6.6578000E-04,5.7641000E-04,1.0521000E-01,6.2109000E-04,1.9894000E-03,9.8333000E-01
3,237.96880,353.000,9.2298000E-04,2.0961000E-01,9.2298000E-04,6.7124000E-04,6.3205000E-04,1.7371000E-01,6.5164000E-04,2.2263000E-03,9.5819000E-01
3,202.40710,332.000,9.3390000E-04,4.6549000E-02,9.3390000E-04,8.9502000E-04,8.5074000E-04,3.8034000E-02,8.7288000E-04,2.6797000E-03,9.9783000E-01
3,226.41710,406.000,6.9666000E-04,1.2637000E-01,6.9666000E-04,5.9073000E-04,5.4542000E-04,1.0374000E-01,5.6808000E-04,1.8328000E-03,9.8436000E-01
3,266.14790,322.000,1.1108000E-03,3.3210000E-01,1.1108000E-03,8.1546000E-04,5.4300000E-04,2.8172000E-01,6.7923000E-04,2.4693000E-03,8.8206000E-01
3,322.83240,248.000,1.0754000E-03,5.5074000E-01,1.0754000E-03,6.2282000E-04,2.6881000E-04,5.0345000E-01,4.4582000E-04,1.9670000E-03,6.3873000E-01
3,172.50610,348.000,8.2965000E-04,5.5785000E-02,8.2965000E-04,8.0993000E-04,7.4484000E-04,4.5595000E-02,7.7738000E-04,2.3844000E-03,9.9683000E-01
3,187.19820,359.000,7.4830000E-04,1.0355000E-01,7.4830000E-04,7.2971000E-04,6.1450000E-04,8.4848000E-02,6.7211000E-04,2.0925000E-03,9.8880000E-01
3,178.72810,369.000,8.5380000E-04,1.0594000E-01,8.5380000E-04,8.5060000E-04,7.0433000E-04,8.6829000E-02,7.7747000E-04,2.4087000E-03,9.8823000E-01
3,181.90370,364.000,9.1112000E-04,9.5641000E-02,9.1112000E-04,8.2548000E-04,7.5211000E-04,7.8329000E-02,7.8880000E-04,2.4887000E-03,9.9084000E-01
3,162.53250,410.000,8.4035000E-04,1.2594000E-01,8.4035000E-04,7.1158000E-04,6.5898000E-04,1.0338000E-01,6.8528000E-04,2.2109000E-03,9.8448000E-01
3,152.74370,369.000,8.7615000E-04,2.1411000E-01,8.7615000E-04,7.5774000E-04,5.6115000E-04,1.7755000E-01,6.5945000E-04,2.1950000E-03,9.5107000E-01
3,161.58370,361.000,8.3849000E-04,1.6187000E-01,8.3849000E-04,6.8065000E-04,6.1227000E-04,1.3334000E-01,6.4646000E-04,2.1314000E-03,9.7438000E-01
3,160.04140,405.000,1.0266000E-03,2.6402000E-01,1.0266000E-03,7.4482000E-04,6.0610000E-04,2.2076000E-01,6.7546000E-04,2.3775000E-03,9.3108000E-01
3,170.59550,357.000,8.5011000E-04,2.8060000E-01,8.5011000E-04,6.8009000E-04,4.6709000E-04,2.3537000E-01,5.7359000E-04,1.9973000E-03,9.1513000E-01
3,196.64430,319.000,8.3885000E-04,2.0456000E-01,8.3885000E-04,6.6565000E-04,5.5621000E-04,1.6940000E-01,6.1093000E-04,2.0607000E-03,9.5826000E-01
3,265.93940,286.000,8.5966000E-04,1.5740000E-01,8.5966000E-04,6.7912000E-04,6.4456000E-04,1.2959000E-01,6.6184000E-04,2.1833000E-03,9.7619000E-01
3,253.93130,303.000,1.1311000E-03,4.0329000E-01,1.1311000E-03,7.9668000E-04,4.5319000E-04,3.4873000E-01,6.2493000E-04,2.3810000E-03,8.1689000E-01
3,217.35490,380.000,1.0829000E-03,8.5593000E-02,1.0829000E-03,1.0266000E-03,9.1320000E-04,7.0058000E-02,9.6990000E-04,3.0227000E-03,9.9251000E-01
3,200.03170,362.000,1.1575000E-03,6.6178000E-02,1.1575000E-03,1.1474000E-03,1.0253000E-03,5.4113000E-02,1.0863000E-03,3.3302000E-03,9.9550000E-01
3,191.87220,402.000,8.2273000E-04,1.1503000E-01,8.2273000E-04,7.6994000E-04,6.5363000E-04,9.4340000E-02,7.1178000E-04,2.2463000E-03,9.8630000E-01
3,175.16850,390.000,9.1371000E-04,1.2881000E-01,9.1371000E-04,8.5445000E-04,7.0630000E-04,1.0576000E-01,7.8037000E-04,2.4745000E-03,9.8267000E-01
3,172.12330,403.000,9.3122000E-04,9.2216000E-02,9.3122000E-04,9.1922000E-04,7.8490000E-04,7.5509000E-02,8.5206000E-04,2.6353000E-03,9.9115000E-01
3,161.99890,443.000,9.2535000E-04,1.2975000E-01,9.2535000E-04,8.4290000E-04,7.1150000E-04,1.0654000E-01,7.7720000E-04,2.4798000E-03,9.8265000E-01
3,176.12710,299.000,1.0372000E-03,3.3234000E-01,1.0372000E-03,6.2633000E-04,5.6556000E-04,2.8193000E-01,5.9595000E-04,2.2291000E-03,8.9562000E-01
3,180.48060,318.000,9.6846000E-04,2.4903000E-01,9.6846000E-04,7.0133000E-04,5.9581000E-04,2.0767000E-01,6.4857000E-04,2.2656000E-03,9.3956000E-01
3,187.59100,319.000,1.0250000E-03,3.8048000E-01,1.0250000E-03,6.9206000E-04,4.4925000E-04,3.2683000E-01,5.7065000E-04,2.1663000E-03,8.4636000E-01
3,191.11730,356.000,1.0284000E-03,1.4788000E-01,1.0284000E-03,8.2565000E-04,7.8347000E-04,1.2163000E-01,8.0456000E-04,2.6376000E-03,9.7893000E-01
3,310.24090,262.000,1.0632000E-03,3.4960000E-01,1.0632000E-03,6.9359000E-04,5.2107000E-04,2.9784000E-01,6.0733000E-04,2.2779000E-03,8.7780000E-01
3,194.98530,367.000,9.9974000E-04,1.1459000E-01,9.9974000E-04,8.6629000E-04,7.9885000E-04,9.3975000E-02,8.3257000E-04,2.6649000E-03,9.8707000E-01
3,193.18970,410.000,8.5246000E-04,9.5461000E-02,8.5246000E-04,7.6950000E-04,7.0431000E-04,7.8181000E-02,7.3691000E-04,2.3263000E-03,9.9090000E-01
3,196.81960,354.000,9.2557000E-04,9.5599000E-02,9.2557000E-04,8.4264000E-04,7.6373000E-04,7.8295000E-02,8.0318000E-04,2.5319000E-03,9.9082000E-01
3,184.00340,367.000,9.7819000E-04,5.3367000E-02,9.7819000E-04,9.0255000E-04,8.8571000E-04,4.3615000E-02,8.9413000E-04,2.7665000E-03,9.9720000E-01
3,188.20960,407.000,8.4169000E-04,6.4652000E-02,8.4169000E-04,8.0080000E-04,7.3955000E-04,5.2862000E-02,7.7018000E-04,2.3820000E-03,9.9577000E-01
3,188.73190,375.000,9.4361000E-04,1.1074000E-01,9.4361000E-04,9.0390000E-04,7.5993000E-04,9.0795000E-02,8.3191000E-04,2.6074000E-03,9.8720000E-01
3,142.72350,479.000,1.1221000E-03,7.1859000E-02,1.1221000E-03,1.0057000E-03,9.8304000E-04,5.8774000E-02,9.9436000E-04,3.1109000E-03,9.9495000E-01
3,178.71880,403.000,1.0263000E-03,9.6953000E-02,1.0263000E-03,9.5667000E-04,8.4458000E-04,7.9411000E-02,9.0062000E-04,2.8275000E-03,9.9040000E-01
3,200.79120,367.000,1.3182000E-03,1.3469000E-01,1.3182000E-03,1.2473000E-03,1.0099000E-03,1.1065000E-01,1.1286000E-03,3.5754000E-03,9.8088000E-01
3,210.09030,326.000,9.2982000E-04,1.7683000E-01,9.2982000E-04,7.1754000E-04,6.7070000E-04,1.4591000E-01,6.9412000E-04,2.3181000E-03,9.6998000E-01
3,216.50040,374.000,8.1744000E-04,1.1048000E-01,8.1744000E-04,7.6418000E-04,6.5518000E-04,9.0573000E-02,7.0968000E-04,2.2368000E-03,9.8740000E-01
3,225.33740,384.000,7.8479000E-04,1.1020000E-01,7.8479000E-04,6.9613000E-04,6.2962000E-04,9.0347000E-02,6.6288000E-04,2.1105000E-03,9.8788000E-01
3,227.27020,427.000,8.6003000E-04,1.2633000E-01,8.6003000E-04,7.0627000E-04,6.8552000E-04,1.0370000E-01,6.9589000E-04,2.2518000E-03,9.8462000E-01
3,231.76430,368.000,9.5938000E-04,1.8280000E-01,9.5938000E-04,7.6670000E-04,6.6933000E-04,1.5095000E-01,7.1801000E-04,2.3954000E-03,9.6712000E-01
3,215.77210,346.000,8.0679000E-04,1.6401000E-01,8.0679000E-04,6.3733000E-04,5.9404000E-04,1.3513000E-01,6.1569000E-04,2.0382000E-03,9.7407000E-01
3,242.23370,385.000,8.0225000E-04,7.7987000E-02,8.0225000E-04,7.6482000E-04,6.8713000E-04,6.3805000E-02,7.2598000E-04,2.2542000E-03,9.9379000E-01
3,228.98060,360.000,7.9094000E-04,4.5554000E-02,7.9094000E-04,7.8638000E-04,7.2811000E-04,3.7220000E-02,7.5725000E-04,2.3054000E-03,9.9789000E-01
3,200.61690,435.000,9.1899000E-04,2.4271000E-01,9.1899000E-04,6.9915000E-04,5.6225000E-04,2.0218000E-01,6.3070000E-04,2.1804000E-03,9.4096000E-01
3,210.82980,365.000,7.4088000E-04,1.4224000E-01,7.4088000E-04,6.2814000E-04,5.5854000E-04,1.1693000E-01,5.9334000E-04,1.9276000E-03,9.7994000E-01
3,214.10510,384.000,7.5021000E-04,4.7375000E-02,7.5021000E-04,7.3384000E-04,6.8439000E-04,3.8711000E-02,7.0912000E-04,2.1684000E-03,9.9772000E-01
3,232.59870,426.000,1.1391000E-03,2.2118000E-01,1.1391000E-03,8.2184000E-04,7.5874000E-04,1.8361000E-01,7.9029000E-04,2.7197000E-03,9.5334000E-01
